month,StockCode,product_category,monthly_quantity,monthly_revenue,monthly_orders,monthly_customers,avg_monthly_unit_price,description,monthly_return_qty,monthly_return_value,monthly_return_invoices,monthly_return_rate,total_month_revenue,monthly_market_share_pct,price_pct_change,qty_pct_change,monthly_elasticity,abc_class,bcg_quadrant,elasticity,elasticity_profile,pricing_action,suggested_price,estimated_gain_5pct,return_rate_qty
2011-04,23068,Home Decor,58.5,133.98000000000002,8,8,2.43875,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,386931.436,0.034626289707823076,,,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-05,23068,Home Decor,188.0,468.12,39,38,2.49,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,546022.31,0.08573276062657585,0.021014864172219427,2.213675213675214,105.33854492391052,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-06,23068,Home Decor,57.0,151.81,15,13,2.8193333333333337,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,492468.29,0.030826350261049296,0.13226238286479264,-0.6968085106382979,-5.268380136101295,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-07,23068,Home Decor,72.0,178.47000000000003,13,12,2.6484615384615386,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,497990.056,0.035838065007466745,-0.06060716299543456,0.26315789473684204,-4.342026284197881,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-08,23068,Home Decor,50.0,124.50000000000001,9,9,2.49,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,508421.575,0.024487552480439094,-0.059831542259657255,-0.3055555555555556,5.106930960086302,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-09,23068,Home Decor,116.5,280.87,15,14,2.6273333333333335,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,737847.716,0.03806612040796776,0.05515394912985272,1.33,24.114320388349526,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-10,23068,Home Decor,73.5,173.8,12,11,2.6484615384615386,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,801059.045,0.021696278331143494,0.00804169187828152,-0.36909871244635195,-45.898141589233205,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-11,23068,Home Decor,106.0,266.41,22,18,2.6022727272727275,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,1073122.535,0.02482568311735249,-0.017439864811343186,0.44217687074829937,-25.35437490666212,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-12,23068,Home Decor,17.0,42.33,3,3,2.49,ALUMINIUM STAMPED HEART,0.0,0.0,0.0,0.0,327880.925,0.012910174631232361,-0.04314410480349351,-0.839622641509434,19.460889160491913,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,2.5855072463768116,0.0,0.0
2011-04,23069,Other,2.0,12.5,1,1,6.25,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,386931.436,0.0032305465095371576,,,,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-05,23069,Other,14.0,87.5,7,7,6.25,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,546022.31,0.016024986231789686,0.0,6.0,,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-06,23069,Other,10.0,62.5,3,3,6.25,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,492468.29,0.012691172461073586,0.0,-0.2857142857142857,,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-07,23069,Other,2.0,12.5,1,1,6.25,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,497990.056,0.0025100902818027356,0.0,-0.8,,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-08,23069,Other,18.0,112.5,5,5,6.25,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,508421.575,0.022127306458228094,0.0,8.0,,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-09,23069,Other,14.0,89.7,6,5,6.616666666666667,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,737847.716,0.012156980099671406,0.058666666666666645,-0.2222222222222222,-3.787878787878789,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-10,23069,Other,12.0,75.0,4,4,6.25,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,801059.045,0.009362605724026246,-0.055415617128463546,-0.1428571428571429,2.5779220779220755,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-11,23069,Other,14.0,87.5,4,4,6.25,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,1073122.535,0.008153775281589814,0.0,0.16666666666666674,,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-12,23069,Other,2.0,12.5,1,1,6.25,EDWARDIAN PHOTO FRAME,0.0,0.0,0.0,0.0,327880.925,0.003812359624153189,0.0,-0.8571428571428572,,C,Dilemme,,Non calculable,Tester visibilité ou promotion courte,6.31875,0.0,0.0
2011-05,23070,Home Decor,39.0,165.99,10,9,4.564,EDWARDIAN HEART PHOTO FRAME,0.0,0.0,0.0,0.0,546022.31,0.030399856738454516,,,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,5.090909090909091,0.0,0.0
2011-06,23070,Home Decor,8.0,33.2,3,3,4.15,EDWARDIAN HEART PHOTO FRAME,0.0,0.0,0.0,0.0,492468.29,0.006741550811322289,-0.09070990359333908,-0.7948717948717949,8.76278954539825,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,5.090909090909091,0.0,0.0
2011-07,23070,Home Decor,15.0,66.39,4,3,5.1850000000000005,EDWARDIAN HEART PHOTO FRAME,0.0,0.0,0.0,0.0,497990.056,0.013331591504710688,0.24939759036144582,0.875,3.5084541062801926,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,5.090909090909091,0.0,0.0
2011-08,23070,Home Decor,22.0,91.30000000000001,5,5,4.15,EDWARDIAN HEART PHOTO FRAME,0.0,0.0,0.0,0.0,508421.575,0.017957538485655334,-0.19961427193828352,0.46666666666666656,-2.3378421900161026,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,5.090909090909091,0.0,0.0
2011-09,23070,Home Decor,25.0,107.89000000000001,6,5,4.84,EDWARDIAN HEART PHOTO FRAME,0.0,0.0,0.0,0.0,737847.716,0.014622258449872331,0.16626506024096366,0.13636363636363646,0.8201581027668,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,5.090909090909091,0.0,0.0
2011-10,23070,Home Decor,27.0,124.47,5,3,5.806,EDWARDIAN HEART PHOTO FRAME,0.0,0.0,0.0,0.0,801059.045,0.01553818045959396,0.1995867768595041,0.08000000000000007,0.4008281573498969,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,5.090909090909091,0.0,0.0
2011-11,23070,Home Decor,20.0,99.56,8,3,6.22,EDWARDIAN HEART PHOTO FRAME,0.0,0.0,0.0,0.0,1073122.535,0.009277598480400938,0.07130554598691008,-0.2592592592592593,-3.6358919305779223,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,5.090909090909091,0.0,0.0
2011-12,23070,Home Decor,4.0,20.740000000000002,3,2,5.53,EDWARDIAN HEART PHOTO FRAME,0.0,0.0,0.0,0.0,327880.925,0.006325467088394972,-0.11093247588424426,-0.8,7.211594202898558,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,5.090909090909091,0.0,0.0
2011-04,23071,Bags & Packaging,1.0,8.45,1,1,8.45,MARIE ANTOIENETT TRINKET BOX GOLD,0.0,0.0,0.0,0.0,386931.436,0.0021838494404471183,,,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.359999999999999,0.0,0.4735202492211838
2011-05,23071,Bags & Packaging,31.0,261.95,4,4,8.45,MARIE ANTOINETTE TRINKET BOX GOLD,0.0,0.0,0.0,0.0,546022.31,0.04797423021048352,0.0,30.0,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.359999999999999,0.0,0.4735202492211838
2011-06,23071,Bags & Packaging,1.0,8.45,1,1,8.45,MARIE ANTOINETTE TRINKET BOX GOLD,0.0,0.0,0.0,0.0,492468.29,0.0017158465167371488,0.0,-0.967741935483871,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.359999999999999,0.0,0.4735202492211838
2011-08,23071,Bags & Packaging,3.0,25.349999999999998,3,1,8.45,MARIE ANTOINETTE TRINKET BOX GOLD,0.0,0.0,0.0,0.0,508421.575,0.00498601972192073,0.0,2.0,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.359999999999999,0.0,0.4735202492211838
2011-09,23071,Bags & Packaging,8.0,67.6,3,3,8.45,MARIE ANTOINETTE TRINKET BOX GOLD,1.0,12.5,1.0,0.125,737847.716,0.00916178210410019,0.0,1.6666666666666665,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.359999999999999,0.0,0.4735202492211838
2011-10,23071,Bags & Packaging,116.5,387.65,7,6,5.3357142857142845,MARIE ANTOINETTE TRINKET BOX GOLD,75.0,421.5,3.0,0.6437768240343348,801059.045,0.048392188118917,-0.3685545224006763,13.5625,-36.799168577981646,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.359999999999999,0.0,0.4735202492211838
2011-05,23072,Bags & Packaging,10.0,84.5,5,5,8.45,MARIE ANTOINETTE TRINKET BOX SILVER,0.0,0.0,0.0,0.0,546022.31,0.015475558132414037,,,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.723333333333333,0.0,0.4630225080385852
2011-06,23072,Bags & Packaging,4.0,33.8,4,1,8.45,MARIE ANTOINETTE TRINKET BOX SILVER,0.0,0.0,0.0,0.0,492468.29,0.006863386066948595,0.0,-0.6,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.723333333333333,0.0,0.4630225080385852
2011-07,23072,Bags & Packaging,2.0,16.9,1,1,8.45,MARIE ANTOINETTE TRINKET BOX SILVER,0.0,0.0,0.0,0.0,497990.056,0.003393642060997298,0.0,-0.5,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.723333333333333,0.0,0.4630225080385852
2011-08,23072,Bags & Packaging,3.0,25.349999999999998,3,0,8.45,MARIE ANTOINETTE TRINKET BOX SILVER,0.0,0.0,0.0,0.0,508421.575,0.00498601972192073,0.0,0.5,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.723333333333333,0.0,0.4630225080385852
2011-09,23072,Bags & Packaging,12.0,101.39999999999999,8,6,8.45,MARIE ANTOINETTE TRINKET BOX SILVER,0.0,0.0,0.0,0.0,737847.716,0.013742673156150284,0.0,3.0,,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.723333333333333,0.0,0.4630225080385852
2011-10,23072,Bags & Packaging,124.5,455.25,9,8,6.027777777777778,MARIE ANTOINETTE TRINKET BOX SILVER,72.0,384.0,2.0,0.5783132530120482,801059.045,0.05683101674483932,-0.28665351742274814,9.375,-32.7049885321101,B,Dilemme,,Non calculable,Vérifier qualité / description avant promotion,7.723333333333333,0.0,0.4630225080385852
2011-04,23073,Bags & Packaging,5.0,42.25,4,4,8.45,GEORGIAN TRINKET BOX,0.0,0.0,0.0,0.0,386931.436,0.010919247202235593,,,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-05,23073,Bags & Packaging,30.0,253.5,14,13,8.45,GEORGIAN TRINKET BOX,0.0,0.0,0.0,0.0,546022.31,0.046426674397242115,0.0,5.0,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-06,23073,Bags & Packaging,15.0,126.75,4,3,8.45,GEORGIAN TRINKET BOX,0.0,0.0,0.0,0.0,492468.29,0.02573769775105723,0.0,-0.5,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-07,23073,Bags & Packaging,4.0,33.8,3,3,8.45,GEORGIAN TRINKET BOX,0.0,0.0,0.0,0.0,497990.056,0.006787284121994596,0.0,-0.7333333333333334,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-08,23073,Bags & Packaging,6.0,50.699999999999996,4,3,8.45,GEORGIAN TRINKET BOX,1.0,12.5,1.0,0.16666666666666666,508421.575,0.00997203944384146,0.0,0.5,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-09,23073,Bags & Packaging,15.0,126.74999999999999,10,9,8.45,GEORGIAN TRINKET BOX,0.0,0.0,0.0,0.0,737847.716,0.017178341445187855,0.0,1.5,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-10,23073,Bags & Packaging,38.0,321.1,10,10,8.45,GEORGIAN TRINKET BOX,0.0,0.0,0.0,0.0,801059.045,0.04008443597313105,0.0,1.5333333333333332,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-11,23073,Bags & Packaging,26.0,219.7,10,10,8.45,GEORGIAN TRINKET BOX,0.0,0.0,0.0,0.0,1073122.535,0.020472964907031797,0.0,-0.3157894736842105,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-12,23073,Bags & Packaging,4.0,33.8,2,2,8.45,GEORGIAN TRINKET BOX,0.0,0.0,0.0,0.0,327880.925,0.010308620423710222,0.0,-0.8461538461538461,,B,Dilemme,,Non calculable,Tester visibilité ou promotion courte,8.45,0.0,0.006993006993006993
2011-09,23074,Home Decor,45.0,95.65,9,8,2.307777777777778,EMBOSSED HEART TRINKET BOX,0.0,0.0,0.0,0.0,737847.716,0.012963379560017505,,,,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",2.623125,0.0,0.026490066225165563
2011-10,23074,Home Decor,96.5,198.915,14,13,2.185,EMBOSSED HEART TRINKET BOX,6.0,12.48,1.0,0.06217616580310881,801059.045,0.024831502901262417,-0.05320173326913824,1.1444444444444444,-21.511412770236273,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",2.623125,0.0,0.026490066225165563
2011-11,23074,Home Decor,67.0,159.86,17,10,2.8035294117647056,EMBOSSED HEART TRINKET BOX,0.0,0.0,0.0,0.0,1073122.535,0.014896714474456547,0.28307982231794293,-0.30569948186528495,-1.0799055876258696,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",2.623125,0.0,0.026490066225165563
2011-12,23074,Home Decor,18.0,57.940000000000005,8,3,3.36125,EMBOSSED HEART TRINKET BOX,0.0,0.0,0.0,0.0,327880.925,0.017671049329874865,0.19893516575744874,-0.7313432835820896,-3.67628961323901,C,Poids mort,,Non calculable,"Déprioriser, solder ou sortir du catalogue",2.623125,0.0,0.026490066225165563
2011-04,23075,Home Decor,20.0,83.0,4,4,4.15,PARLOUR CERAMIC WALL HOOK,0.0,0.0,0.0,0.0,386931.436,0.021450828823326724,,,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-04,23075,Other,4.0,16.6,1,1,4.15,DOUBLE CERAMIC PARLOUR HOOK,0.0,0.0,0.0,0.0,386931.436,0.004290165764665346,0.0,-0.8,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-05,23075,Home Decor,58.0,240.70000000000002,10,10,4.15,PARLOUR CERAMIC WALL HOOK,1.0,4.15,1.0,0.017241379310344827,546022.31,0.044082447839906024,0.0,13.5,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-05,23075,Other,4.0,16.6,1,1,4.15,DOUBLE CERAMIC PARLOUR HOOK,1.0,4.15,1.0,0.25,546022.31,0.0030401688165452435,0.0,-0.9310344827586207,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-06,23075,Home Decor,85.5,367.245,14,13,4.445714285714286,PARLOUR CERAMIC WALL HOOK,0.0,0.0,0.0,0.0,492468.29,0.0745723140874715,0.07125645438898442,20.375,285.9390096618361,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-06,23075,Other,10.0,41.5,2,2,4.15,DOUBLE CERAMIC PARLOUR HOOK,0.0,0.0,0.0,0.0,492468.29,0.008426938514152861,-0.06651670951156807,-0.8830409356725146,13.275475322767477,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-07,23075,Home Decor,18.0,74.7,6,6,4.15,PARLOUR CERAMIC WALL HOOK,4.0,16.6,1.0,0.2222222222222222,497990.056,0.015000299524053146,0.0,0.8,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-08,23075,Home Decor,79.0,327.85,12,11,4.15,PARLOUR CERAMIC WALL HOOK,14.0,58.10000000000001,1.0,0.17721518987341772,508421.575,0.06448388819848962,0.0,3.3888888888888893,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-09,23075,Home Decor,50.5,206.455,6,5,4.773333333333333,PARLOUR CERAMIC WALL HOOK,4.0,16.6,1.0,0.07920792079207921,737847.716,0.027980705980798888,0.15020080321285123,-0.3607594936708861,-2.40184796588371,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-09,23075,Other,4.0,16.6,1,1,4.15,DOUBLE CERAMIC PARLOUR HOOK,4.0,16.6,1.0,1.0,737847.716,0.0022497867297050765,-0.1305865921787709,-0.9207920792079208,7.0511992375708195,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-10,23075,Home Decor,28.0,116.2,6,6,4.15,PARLOUR CERAMIC WALL HOOK,0.0,0.0,0.0,0.0,801059.045,0.014505797135091333,0.0,6.0,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-11,23075,Home Decor,72.0,298.8,14,13,4.15,PARLOUR CERAMIC WALL HOOK,10.0,41.5,1.0,0.1388888888888889,1073122.535,0.027843977761588992,0.0,1.5714285714285716,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-12,23075,Home Decor,18.0,74.7,3,3,4.15,PARLOUR CERAMIC WALL HOOK,1.0,4.15,1.0,0.05555555555555555,327880.925,0.02278266111393946,0.0,-0.75,,B,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,4.248500000000001,0.0,0.07538802660753881
2011-03,23076,Other,204.0,258.63,9,8,1.3844444444444446,ICE CREAM SUNDAE LIP GLOSS,0.0,0.0,0.0,0.0,499042.575,0.05182523755613436,,,,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-04,23076,Other,904.5,1118.655,36,35,1.2383333333333333,ICE CREAM SUNDAE LIP GLOSS,4.0,5.0,1.0,0.004422332780541736,386931.436,0.2891093604501031,-0.10553772070626011,3.4338235294117645,-32.53645716841867,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-05,23076,Other,773.0,966.25,32,31,1.25,ICE CREAM SUNDAE LIP GLOSS,0.0,0.0,0.0,0.0,546022.31,0.17696163367390608,0.009421265141319024,-0.14538419016030957,-15.43149332701564,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-06,23076,Other,490.0,607.725,21,18,1.2976190476190477,ICE CREAM SUNDAE LIP GLOSS,24.0,30.0,1.0,0.04897959183673469,492468.29,0.12340388454249512,0.03809523809523818,-0.36610608020698576,-9.610284605433355,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-07,23076,Other,708.0,885.0,28,27,1.25,ICE CREAM SUNDAE LIP GLOSS,0.0,0.0,0.0,0.0,497990.056,0.17771439195163366,-0.03669724770642202,0.4448979591836735,-12.123469387755101,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-08,23076,Other,620.0,777.42,27,25,1.3396296296296297,ICE CREAM SUNDAE LIP GLOSS,0.0,0.0,0.0,0.0,508421.575,0.15290853854893943,0.07170370370370382,-0.12429378531073443,-1.7334360554699504,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-09,23076,Other,645.0,809.88,28,25,1.3364285714285715,ICE CREAM SUNDAE LIP GLOSS,0.0,0.0,0.0,0.0,737847.716,0.10976248654539442,-0.002389509854259675,0.040322580645161255,-16.874833377765718,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-10,23076,Other,767.0,952.83,33,24,1.3106060606060606,ICE CREAM SUNDAE LIP GLOSS,0.0,0.0,0.0,0.0,801059.045,0.11894628816031907,-0.01932202840807873,0.18914728682170545,-9.789204467923312,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-11,23076,Other,942.0,1217.4950000000001,51,37,1.554313725490196,ICE CREAM SUNDAE LIP GLOSS,0.0,0.0,0.0,0.0,1073122.535,0.11345349298810506,0.18595035702142115,0.22816166883963485,1.2270031232763432,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-12,23076,Other,228.5,295.305,12,9,1.5525,ICE CREAM SUNDAE LIP GLOSS,0.0,0.0,0.0,0.0,327880.925,0.0900647087048446,-0.001166897943736589,-0.7574309978768577,649.0978940724206,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.35028880866426,0.0,0.004457179242279528
2011-03,23077,Other,331.0,463.40999999999997,15,13,1.444,DOUGHNUT LIP GLOSS ,0.0,0.0,0.0,0.0,499042.575,0.09285981261218043,,,,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-04,23077,Other,676.5,836.075,32,29,1.3125,DOUGHNUT LIP GLOSS ,0.0,0.0,0.0,0.0,386931.436,0.21607833383690234,-0.09106648199445977,1.0438066465256797,-11.462028878958803,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-05,23077,Other,605.0,757.46,31,27,1.2890322580645162,DOUGHNUT LIP GLOSS ,0.0,0.0,0.0,0.0,546022.31,0.13872326938435903,-0.017880184331797166,-0.10569105691056913,5.9110719973179355,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-06,23077,Other,427.5,530.81,24,19,1.3420833333333333,DOUGHNUT LIP GLOSS ,0.0,0.0,0.0,0.0,492468.29,0.10778562006499952,0.04115573907240577,-0.29338842975206614,-7.128736753722353,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-07,23077,Other,775.0,956.78,34,31,1.2376470588235293,DOUGHNUT LIP GLOSS ,0.0,0.0,0.0,0.0,497990.056,0.1921283343858577,-0.07781653487225382,0.8128654970760234,-10.445922558880964,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-08,23077,Other,488.5,607.06,25,23,1.29,DOUGHNUT LIP GLOSS ,20.0,25.0,1.0,0.04094165813715456,508421.575,0.11940091252028397,0.04230038022813698,-0.36967741935483867,-8.739340340703132,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-09,23077,Other,771.0,959.04,37,34,1.3367567567567569,DOUGHNUT LIP GLOSS ,0.0,0.0,0.0,0.0,737847.716,0.12997804007568414,0.03624554787345491,0.578300921187308,15.955088420965415,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-10,23077,Other,975.0,1206.78,48,39,1.24125,DOUGHNUT LIP GLOSS ,40.0,50.0,2.0,0.041025641025641026,801059.045,0.15064807114187195,-0.07144662353416908,0.2645914396887159,-3.7033442113912636,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-11,23077,Other,1439.0,1907.8799999999999,75,60,1.4510666666666667,DOUGHNUT LIP GLOSS ,0.0,0.0,0.0,0.0,1073122.535,0.17778771181988084,0.16903658945955025,0.47589743589743594,2.8153516195457566,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-12,23077,Other,419.0,533.43,23,17,1.5130434782608695,DOUGHNUT LIP GLOSS ,0.0,0.0,0.0,0.0,327880.925,0.16269015954496285,0.04271120894574287,-0.7088255733148019,-16.59577405582785,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.345436046511628,0.0,0.008686210640608035
2011-03,23078,Other,334.5,466.575,13,12,1.3807692307692307,ICE CREAM PEN LIP GLOSS ,0.0,0.0,0.0,0.0,499042.575,0.09349402703767308,,,,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.4267315175097277,0.0,0.008903728436282694
2011-04,23078,Other,750.0,929.16,31,29,1.2754838709677419,ICE CREAM PEN LIP GLOSS ,0.0,0.0,0.0,0.0,386931.436,0.24013556758412363,-0.07625123551082758,1.2421524663677128,-16.29026019114574,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.4267315175097277,0.0,0.008903728436282694
2011-05,23078,Other,705.0,881.25,31,27,1.25,ICE CREAM PEN LIP GLOSS ,0.0,0.0,0.0,0.0,546022.31,0.1613945041915961,-0.01997976732422857,-0.06000000000000005,3.003037974683556,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.4267315175097277,0.0,0.008903728436282694
2011-06,23078,Other,558.5,700.545,24,22,1.3004166666666668,ICE CREAM PEN LIP GLOSS ,0.0,0.0,0.0,0.0,492468.29,0.14225179858788473,0.04033333333333333,-0.20780141843971633,-5.152101283629331,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.4267315175097277,0.0,0.008903728436282694
2011-07,23078,Other,614.0,769.92,26,24,1.343076923076923,ICE CREAM PEN LIP GLOSS ,0.0,0.0,0.0,0.0,497990.056,0.15460549678124497,0.03280506740936073,0.09937332139659794,3.0292064380347026,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.4267315175097277,0.0,0.008903728436282694
2011-08,23078,Other,411.5,522.91,22,15,1.5154545454545456,ICE CREAM PEN LIP GLOSS ,0.0,0.0,0.0,0.0,508421.575,0.10284968728952937,0.12834530875768002,-0.32980456026058635,-2.569665876010067,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.4267315175097277,0.0,0.008903728436282694
2011-09,23078,Other,596.0,786.14,33,23,1.6166666666666667,ICE CREAM PEN LIP GLOSS ,0.0,0.0,0.0,0.0,737847.716,0.106545020463274,0.06678664267146561,0.448359659781288,6.713313349000672,A,Étoile,,Non calculable,Mettre en avant et sécuriser le stock,1.4267315175097277,0.0,0.008903728436282694
