StockCode,description,product_category,quantity_sold,total_revenue,nb_orders,nb_customers,avg_unit_price,returned_qty,return_value,return_rate_qty,market_share_pct,rank_revenue,cumulative_revenue_pct,abc_class,first_period,second_period,growth_pct,bcg_quadrant,elasticity,elasticity_profile,peak_month,pricing_action,suggested_price,estimated_gain_5pct
70007,HI TEC ALPINE HAND WARMER,Other,644.5,859.955,107,46,2.124351851851852,12.0,19.8,0.018619084561675717,0.011862052924785205,1575,91.64227138522585,B,412.09999999999997,447.855,8.676292162096592,Dilemme,,Non calculable,2010-12,Tester visibilité ou promotion courte,2.124351851851852,0.0
85049H,URBAN BLACK RIBBONS ,Other,840.5,859.725,184,58,1.0584491978609627,0.0,0.0,0.0,0.011858880349275205,1576,91.65413026557512,B,420.065,439.66,4.6647542642210205,Dilemme,,Non calculable,2011-01,Tester visibilité ou promotion courte,1.0584491978609627,0.0
22688,DOORMAT PEACE ON EARTH BLUE,Other,133.5,859.28,32,26,7.7996875,0.0,0.0,0.0,0.011852742105353685,1577,91.66598300768047,B,268.25,591.03,120.32805219012116,Dilemme,,Non calculable,2011-09,Tester visibilité ou promotion courte,7.7996875,0.0
47480,HANGING PHOTO CLIP ROPE LADDER,Home Decor,461.0,857.92,86,29,2.4241860465116276,0.0,0.0,0.0,0.011833982528425,1578,91.67781699020891,B,393.15500000000003,464.765,18.21419033205732,Dilemme,,Non calculable,2011-06,Tester visibilité ou promotion courte,2.4241860465116276,0.0
23142,IVORY WIRE KITCHEN ORGANISER,Kitchen & Tableware,101.5,857.675,40,34,8.45,2.0,19.55,0.019704433497536946,0.011830603045816523,1579,91.68964759325472,B,536.575,321.09999999999997,-40.157480314960644,Poids mort,,Non calculable,2011-05,Maintenir et suivre la saisonnalité,8.45,0.0
51008,AFGHAN SLIPPER SOCK PAIR,Other,252.5,856.875,22,16,3.4272727272727277,2.0,6.9,0.007920792079207921,0.011819568000564357,1580,91.70146716125528,B,739.575,117.30000000000001,-84.13953960044621,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,3.4272727272727277,0.0
22210,WOOD STAMP SET BEST WISHES,Other,895.0,856.78,187,117,1.130362694300518,0.0,0.0,0.0,0.01181825758894066,1581,91.71328541884422,B,181.42,675.36,272.2632565318047,Dilemme,,Non calculable,2011-09,Tester visibilité ou promotion courte,1.130362694300518,0.0
85135C,RED DRAGONFLY HELICOPTER,Other,106.0,855.88,67,41,8.070294117647059,1.0,7.95,0.009433962264150943,0.011805843163031973,1582,91.72509126200725,B,466.33,389.55,-16.464735273304306,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,8.070294117647059,0.0
23479,WIRE EGG BASKET ,Other,113.0,852.85,44,35,7.822727272727272,0.0,0.0,0.0,0.011764047929139387,1583,91.73685530993639,B,0.0,852.85,,Poids mort,,Non calculable,2011-11,Maintenir et suivre la saisonnalité,7.822727272727272,0.0
22519,CHILDS GARDEN BRUSH PINK,Toys & Kids,381.0,851.25,88,53,2.6006818181818185,0.0,0.0,0.0,0.011741977838635051,1584,91.74859728777503,B,830.25,21.0,-97.4706413730804,Poids mort,,Non calculable,2011-02,Maintenir et suivre la saisonnalité,2.6006818181818185,0.0
84030e,ENGLISH ROSE HOT WATER BOTTLE,Other,108.0,850.02,41,0,8.101363636363637,0.0,0.0,0.0,0.01172501145655984,1585,91.76032229923158,B,537.8499999999999,312.16999999999996,-41.95965417867435,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,8.101363636363637,0.0
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,Stationery,1360.5,849.485,151,107,0.6847368421052632,6.0,7.5,0.004410143329658214,0.011717631770047456,1586,91.77203993100163,B,418.69,430.795,2.891160524493066,Dilemme,,Non calculable,2011-07,Tester visibilité ou promotion courte,0.6847368421052632,0.0
22118,JOY WOODEN BLOCK LETTERS,Other,230.0,849.3,89,67,4.748876404494382,0.0,0.0,0.0,0.01171507991583289,1587,91.78375501091746,B,235.9,613.4,160.02543450614667,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,4.748876404494382,0.0
22094,RED RETROSPOT TISSUE BOX,Bags & Packaging,1435.5,848.8,200,117,1.066600985221675,65.0,39.97,0.04528039010797631,0.011708183012550284,1588,91.79546319393,B,252.29,596.51,136.438225851203,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,1.066600985221675,0.0
21803,CHRISTMAS TREE STAR DECORATION,Christmas,1948.0,845.92,198,46,0.4511111111111111,0.0,0.0,0.0,0.01166845684964248,1589,91.80713165077965,B,324.87,521.05,60.38723181580323,Dilemme,,Non calculable,2010-12,Tester visibilité ou promotion courte,0.4511111111111111,0.0
21984,PACK OF 12 PINK PAISLEY TISSUES ,Bags & Packaging,2430.5,844.9549999999999,212,123,0.4711214953271028,24.0,6.959999999999999,0.009874511417403826,0.011655145826307053,1590,91.81878679660596,B,311.96,532.995,70.8536350814207,Dilemme,,Non calculable,2011-09,Tester visibilité ou promotion courte,0.4711214953271028,0.0
23338,EGG FRYING PAN RED ,Other,392.0,843.25,109,62,2.3390825688073393,6.0,12.48,0.015306122448979591,0.011631627386113369,1591,91.83041842399207,B,0.0,843.25,,Poids mort,,Non calculable,2011-11,Maintenir et suivre la saisonnalité,2.3390825688073393,0.0
22024,RAINY LADIES BIRTHDAY CARD,Stationery,1908.0,842.38,213,90,0.5876056338028169,12.0,5.04,0.006289308176100629,0.011619626774401638,1592,91.84203805076648,B,398.93,443.45,11.159852605720296,Dilemme,,Non calculable,2011-01,Tester visibilité ou promotion courte,0.5876056338028169,0.0
21949,SET OF 6 STRAWBERRY CHOPSTICKS,Other,603.0,841.71,144,46,1.8067586206896553,0.0,0.0,0.0,0.011610384924002947,1593,91.85364843569047,B,500.34499999999997,341.365,-31.774075887637526,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,1.8067586206896553,0.0
22162,HEART GARLAND RUSTIC PADDED,Home Decor,264.0,841.24,91,21,3.2348913043478262,11.0,32.45,0.041666666666666664,0.011603901834917298,1594,91.86525233752539,B,654.15,187.09,-71.39952610257586,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,3.2348913043478262,0.0
22994,TRAVEL CARD WALLET RETROSPOT,Home Decor,1909.0,837.24,218,89,0.5283105022831049,30.0,12.6,0.01571503404924044,0.011548726608656457,1595,91.87680106413406,B,307.19,530.05,72.54793450307626,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,0.5283105022831049,0.0
15044B,BLUE PAPER PARASOL ,Stationery,278.0,837.1800000000001,60,36,3.506666666666667,1.0,2.95,0.0035971223021582736,0.011547898980262546,1596,91.88834896311431,B,630.9000000000001,206.28000000000003,-67.30385164051356,Poids mort,,Non calculable,2011-05,Maintenir et suivre la saisonnalité,3.506666666666667,0.0
20839,FRENCH PAISLEY CUSHION COVER ,Textile,575.0,837.15,105,44,2.362,0.0,0.0,0.0,0.011547485166065588,1597,91.89989644828039,B,199.49,637.66,219.64509499223018,Dilemme,,Non calculable,2011-09,Tester visibilité ou promotion courte,2.362,0.0
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,Other,598.5,837.05,66,26,1.878939393939394,1.0,1.25,0.001670843776106934,0.011546105785409067,1598,91.91144255406579,B,315.63,521.42,65.19975921173526,Dilemme,,Non calculable,2010-12,Tester visibilité ou promotion courte,1.878939393939394,0.0
22281,EASTER TREE YELLOW BIRDS,Other,131.0,836.95,63,35,6.743650793650793,0.0,0.0,0.0,0.011544726404752547,1599,91.92298728047055,B,810.65,26.3,-96.75568987849257,Poids mort,,Non calculable,2011-03,Maintenir et suivre la saisonnalité,6.743650793650793,0.0
22503,CABIN BAG VINTAGE PAISLEY,Stationery,99.0,836.55,34,15,8.45,13.0,312.15,0.13131313131313133,0.011539208882126461,1600,91.93452648935266,B,481.65000000000003,354.9,-26.31578947368422,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,8.45,0.0
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,Stationery,559.5,836.265,75,33,1.9658666666666667,0.0,0.0,0.0,0.011535277647255378,1601,91.94606176699992,B,389.10499999999996,447.16,14.920137238020603,Dilemme,,Non calculable,2011-01,Tester visibilité ou promotion courte,1.9658666666666667,0.0
21695,SMALL SILVER FLOWER CANDLE POT,Home Decor,276.5,835.5550000000001,41,35,3.365609756097561,0.0,0.0,0.0,0.01152548404459408,1602,91.9575872510445,B,338.9200000000001,496.63500000000005,46.53458043196033,Dilemme,,Non calculable,2011-10,Tester visibilité ou promotion courte,3.365609756097561,0.0
23086,ZINC  STAR T-LIGHT HOLDER ,Other,649.5,835.06,47,31,1.5197872340425533,16.0,20.0,0.024634334103156273,0.011518656110344298,1603,91.96910590715484,B,131.25,703.81,436.2361904761905,Dilemme,,Non calculable,2011-09,Tester visibilité ou promotion courte,1.5197872340425533,0.0
20984,12 PENCILS TALL TUBE POSY,Other,2634.5,832.425,170,135,0.38602272727272724,24.0,6.959999999999999,0.009109888024293035,0.01148230943004497,1604,91.98058821658489,B,101.00999999999999,731.4149999999998,624.101574101574,Dilemme,,Non calculable,2011-07,Tester visibilité ou promotion courte,0.38602272727272724,0.0
22308,TEA COSY BLUE STRIPE,Kitchen & Tableware,228.5,832.23,105,27,4.214476190476191,0.0,0.0,0.0,0.011479619637764756,1605,91.99206783622266,B,366.7,465.53,26.951186255794923,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,4.214476190476191,0.0
84819,DANISH ROSE ROUND SEWING BOX,Bags & Packaging,669.0,831.3,62,56,2.2196774193548388,4.0,17.0,0.005979073243647235,0.01146679139765911,1606,92.00353462762033,B,507.715,323.585,-36.26640930443261,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,2.2196774193548388,0.0
23225,CHERUB HEART DECORATION SILVER ,Home Decor,917.0,830.345,88,46,1.0939772727272727,72.0,59.760000000000005,0.07851690294438386,0.011453618312389334,1607,92.0149882459327,B,17.28,813.065,4605.237268518518,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,1.0939772727272727,0.0
21804,WHITE CHRISTMAS GARLAND STARS TREES,Christmas,225.0,830.03,65,37,3.7701515151515155,0.0,0.0,0.0,0.011449273263321293,1608,92.02643751919602,B,75.48,754.55,899.6687864334922,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,3.7701515151515155,0.0
23529,WALL ART DOLLY GIRL ,Home Decor,242.5,829.375,37,26,4.338648648648649,0.0,0.0,0.0,0.01144023832002108,1609,92.03787775751606,B,0.0,829.375,,Poids mort,,Non calculable,2011-10,Maintenir et suivre la saisonnalité,4.338648648648649,0.0
85176,SEWING SUSAN 21 NEEDLE SET,Other,857.0,828.62,172,50,1.2030232558139533,1.0,0.85,0.0011668611435239206,0.011429823996064348,1610,92.04930758151212,B,277.59499999999997,551.025,98.49961274518635,Dilemme,,Non calculable,2011-09,Tester visibilité ou promotion courte,1.2030232558139533,0.0
23178,JAM CLOCK MAGNET,Other,283.5,828.575,68,50,3.360294117647059,5.0,14.45,0.01763668430335097,0.011429203274768913,1611,92.06073678478688,B,368.635,459.94,24.768402349207214,Dilemme,,Non calculable,2011-03,Tester visibilité ou promotion courte,3.360294117647059,0.0
23517,EMBROIDERED RIBBON REEL REBECCA ,Other,266.5,828.3050000000001,63,50,3.4480952380952385,0.0,0.0,0.0,0.011425478946996307,1612,92.07216226373389,B,0.0,828.3050000000001,,Poids mort,,Non calculable,2011-10,Maintenir et suivre la saisonnalité,3.4480952380952385,0.0
22862,LOVE HEART NAPKIN BOX ,Home Decor,171.0,826.59,66,42,5.409411764705882,0.0,0.0,0.0,0.01140182256873697,1613,92.08356408630262,B,826.59,0.0,-100.0,Poids mort,,Non calculable,2011-01,Maintenir et suivre la saisonnalité,5.409411764705882,0.0
72799E,IVORY PILLAR CANDLE SILVER FLOCK,Home Decor,335.5,825.7450000000001,76,43,2.8266233766233766,6.0,17.700000000000003,0.01788375558867362,0.011390166802189369,1614,92.0949542531048,B,330.69000000000005,495.05500000000006,49.70364994405636,Dilemme,,Non calculable,2010-12,Tester visibilité ou promotion courte,2.8266233766233766,0.0
22421,LIPSTICK PEN FUSCHIA,Other,1609.0,825.025,213,80,0.6121395348837209,2.0,0.84,0.001243008079552517,0.011380235261462417,1615,92.10633448836627,B,329.585,495.44,50.32237510809049,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,0.6121395348837209,0.0
21708,FOLDING UMBRELLA CREAM POLKADOT,Other,182.5,822.965,64,28,4.26921875,1.0,4.95,0.005479452054794521,0.011351820019938084,1616,92.1176863083862,B,223.85,599.115,167.64127764127764,Dilemme,,Non calculable,2011-10,Tester visibilité ou promotion courte,4.26921875,0.0
23502,PLAYING CARDS VINTAGE DOILY ,Stationery,642.5,822.05,94,80,1.3016842105263158,0.0,0.0,0.0,0.011339198686930917,1617,92.12902550707314,B,0.0,822.05,,Poids mort,,Non calculable,2011-10,Maintenir et suivre la saisonnalité,1.3016842105263158,0.0
47504H,ENGLISH ROSE SPIRIT LEVEL ,Other,796.5,819.825,118,68,1.7283898305084744,4.0,5.0,0.005021971123666039,0.011308507467323325,1618,92.14033401454046,B,262.59499999999997,557.23,112.20129857765764,Dilemme,,Non calculable,2011-08,Tester visibilité ou promotion courte,1.7283898305084744,0.0
22276,WASH BAG VINTAGE ROSE PAISLEY,Stationery,282.5,819.735,85,53,3.3250588235294116,7.0,17.85,0.024778761061946902,0.011307266024732456,1619,92.1516412805652,B,620.145,199.58999999999997,-67.81559151488766,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,3.3250588235294116,0.0
22068,BLACK PIRATE TREASURE CHEST,Other,473.5,818.905,143,56,2.382013888888889,13.0,21.45,0.027455121436114043,0.01129581716528333,1620,92.16293709773049,B,317.86,501.045,57.630717926131005,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,2.382013888888889,0.0
22613,PACK OF 20 SPACEBOY NAPKINS,Bags & Packaging,962.0,817.7149999999999,145,82,1.0078231292517008,10.0,8.5,0.010395010395010396,0.01127940253547073,1621,92.17421650026596,B,446.765,370.95,-16.96977158013721,Poids mort,,Non calculable,2011-01,Maintenir et suivre la saisonnalité,1.0078231292517008,0.0
22701,PINK DOG BOWL,Kitchen & Tableware,466.5,817.53,115,39,2.5988793103448278,16.0,43.0,0.03429796355841372,0.011276850681256168,1622,92.18549335094721,B,414.58000000000004,402.95,-2.8052486854165783,Poids mort,,Non calculable,2011-12,Maintenir et suivre la saisonnalité,2.5988793103448278,0.0
22305,COFFEE MUG PINK PAISLEY DESIGN,Home Decor,318.0,817.08,51,35,3.0107843137254897,1.0,2.55,0.0031446540880503146,0.011270643468301823,1623,92.19676399441552,B,527.36,289.72,-45.06219660194174,Poids mort,,Non calculable,2011-04,Maintenir et suivre la saisonnalité,3.0107843137254897,0.0
85114C,RED ENCHANTED FOREST PLACEMAT,Other,445.5,816.495,75,37,1.9419230769230769,0.0,0.0,0.0,0.011262574091461175,1624,92.20802656850698,B,338.87,477.625,40.94638061793608,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,1.9419230769230769,0.0
23106,ZINC HEARTS PLANT POT HOLDER,Home Decor,291.0,815.59,53,49,2.9428301886792454,12.0,34.68,0.041237113402061855,0.01125009069651966,1625,92.2192766592035,B,152.86,662.73,333.5535784377862,Dilemme,,Non calculable,2011-06,Tester visibilité ou promotion courte,2.9428301886792454,0.0
85131A,BEADED PEARL HEART WHITE ON STICK,Home Decor,849.5,814.22,119,19,0.9148739495798318,13.0,11.27,0.015303119482048263,0.011231193181525323,1626,92.23050785238502,B,625.62,188.6,-69.85390492631309,Poids mort,,Non calculable,2011-07,Maintenir et suivre la saisonnalité,0.9148739495798318,0.0
85114B,IVORY ENCHANTED FOREST PLACEMAT,Other,414.0,811.14,77,36,2.204025974025974,2.0,3.3,0.004830917874396135,0.011188708257304475,1627,92.24169656064231,B,450.045,361.095,-19.764690197646896,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,2.204025974025974,0.0
22249,DECORATION WHITE CHICK MAGIC GARDEN,Home Decor,924.0,809.9449999999999,145,73,1.007364864864865,4.0,3.4,0.004329004329004329,0.01117222465845905,1628,92.25286878530078,B,758.285,51.66,-93.1872580889771,Poids mort,,Non calculable,2011-03,Maintenir et suivre la saisonnalité,1.007364864864865,0.0
23004,TRAVEL CARD WALLET PANTRY,Home Decor,1778.5,809.29,221,73,0.6030357142857142,184.0,77.28,0.10345797019960641,0.011163189715158835,1629,92.26403197501594,B,265.26,544.03,105.09311618789113,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,0.6030357142857142,0.0
22587,FELTCRAFT HAIRBAND RED AND BLUE,Other,891.0,807.5699999999999,161,103,1.0437037037037036,0.0,0.0,0.0,0.011139464367866675,1630,92.27517143938381,B,315.53,492.03999999999996,55.94079802237505,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,1.0437037037037036,0.0
22524,CHILDRENS GARDEN GLOVES BLUE,Toys & Kids,570.5,807.41,81,55,1.616829268292683,0.0,0.0,0.0,0.011137257358816242,1631,92.28630869674262,B,807.41,0.0,-100.0,Poids mort,,Non calculable,2011-03,Maintenir et suivre la saisonnalité,1.616829268292683,0.0
84509B,SET OF 4 FAIRY CAKE PLACEMATS,Kitchen & Tableware,217.0,806.04,79,37,3.8036250000000003,0.0,0.0,0.0,0.011118359843821903,1632,92.29742705658646,B,460.44,345.6,-24.941360437842057,Poids mort,,Non calculable,2011-01,Maintenir et suivre la saisonnalité,3.8036250000000003,0.0
84596G,SMALL CHOCOLATES PINK BOWL,Kitchen & Tableware,1580.0,805.74,245,84,0.6263967611336032,0.0,0.0,0.0,0.01111422170185234,1633,92.3085412782883,B,376.44,429.3,14.042078418871537,Dilemme,,Non calculable,2011-04,Tester visibilité ou promotion courte,0.6263967611336032,0.0
21880,RED RETROSPOT TAPE,Other,1729.0,805.71,240,84,0.48406639004149377,12.0,7.800000000000001,0.006940427993059572,0.011113807887655385,1634,92.31965508617597,B,374.72,430.99,15.01654568744662,Dilemme,,Non calculable,2011-01,Tester visibilité ou promotion courte,0.48406639004149377,0.0
23179,CLOCK MAGNET MUM'S KITCHEN,Kitchen & Tableware,273.0,803.49,53,36,3.5243396226415094,0.0,0.0,0.0,0.011083185637080618,1635,92.33073827181305,B,504.495,298.995,-40.73380311004073,Poids mort,,Non calculable,2011-03,Maintenir et suivre la saisonnalité,3.5243396226415094,0.0
23409,PHOTO FRAME LINEN AND LACE LARGE,Other,215.0,801.68,43,39,3.8148837209302324,7.0,26.25,0.03255813953488372,0.011058218847197588,1636,92.34179649066024,B,0.0,801.68,,Poids mort,,Non calculable,2011-09,Maintenir et suivre la saisonnalité,3.8148837209302324,0.0
21211,SET OF 72 SKULL PAPER  DOILIES,Stationery,541.0,801.17,103,58,1.7360576923076922,0.0,0.0,0.0,0.01105118400584933,1637,92.35284767466608,B,366.02,435.15,18.886946068520846,Dilemme,,Non calculable,2011-10,Tester visibilité ou promotion courte,1.7360576923076922,0.0
21631,HIPPY CHIC DECORATIVE PARASOL,Other,167.5,799.845,27,15,6.747777777777777,0.0,0.0,0.0,0.011032907212150427,1638,92.36388058187823,B,723.7950000000001,76.05,-89.4928812716308,Poids mort,,Non calculable,2011-01,Maintenir et suivre la saisonnalité,6.747777777777777,0.0
22341,LOVE GARLAND PAINTED ZINC ,Other,433.5,799.355,78,37,2.4683333333333333,0.0,0.0,0.0,0.011026148246933475,1639,92.37490673012518,B,507.605,291.75,-42.52420681435368,Poids mort,,Non calculable,2011-01,Maintenir et suivre la saisonnalité,2.4683333333333333,0.0
22046,TEA PARTY  WRAPPING PAPER ,Kitchen & Tableware,1899.5,795.51,75,62,0.4189333333333333,34.0,14.28,0.017899447222953408,0.010973111060690242,1640,92.38587984118585,B,285.63,509.88,78.51066064489024,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,0.4189333333333333,0.0
22537,MAGIC DRAWING SLATE DINOSAUR,Other,1812.0,794.86,171,115,0.49179190751445084,48.0,20.16,0.026490066225165563,0.010964145086422857,1641,92.39684398627229,B,320.84,474.02,47.74342351327765,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,0.49179190751445084,0.0
22770,MIRROR CORNICE,Other,94.0,794.3,62,44,8.45,4.0,59.8,0.0425531914893617,0.010956420554746337,1642,92.40780040682704,B,388.7,405.59999999999997,4.347826086956516,Dilemme,,Non calculable,2011-03,Tester visibilité ou promotion courte,8.45,0.0
23347,I LOVE LONDON BEAKER,Other,609.5,793.33,97,51,1.5569387755102042,34.0,42.5,0.05578342904019688,0.010943040562378084,1643,92.41874344738942,B,0.0,793.33,,Poids mort,,Non calculable,2011-08,Maintenir et suivre la saisonnalité,1.5569387755102042,0.0
84459B,YELLOW METAL CHICKEN HEART ,Home Decor,490.0,790.92,91,54,2.0770652173913042,0.0,0.0,0.0,0.010909797488555927,1644,92.42965324487797,B,790.92,0.0,-100.0,Poids mort,,Non calculable,2011-03,Maintenir et suivre la saisonnalité,2.0770652173913042,0.0
21786,POLKADOT RAIN HAT ,Other,1551.5,789.73,226,55,0.6697835497835498,22.0,9.24,0.014179825974863036,0.010893382858743328,1645,92.44054662773672,B,412.74,376.99,-8.661627174492416,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,0.6697835497835498,0.0
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,Stationery,601.0,789.04,86,60,1.5657954545454544,2.0,2.5,0.0033277870216306157,0.010883865132213334,1646,92.45143049286894,B,233.45499999999998,555.585,137.98376560793304,Dilemme,,Non calculable,2011-06,Tester visibilité ou promotion courte,1.5657954545454544,0.0
84508A,CAMOUFLAGE DESIGN TEDDY,Home Decor,364.5,788.4,36,17,2.4124999999999996,1.0,2.55,0.0027434842249657062,0.010875037096011599,1647,92.46230552996495,B,415.2,373.2,-10.115606936416185,Poids mort,,Non calculable,2011-07,Maintenir et suivre la saisonnalité,2.4124999999999996,0.0
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,Kitchen & Tableware,386.5,787.365,66,42,3.0195454545454545,0.0,0.0,0.0,0.010860760506216606,1648,92.47316629047117,B,573.365,214.0,-62.67648007813522,Poids mort,,Non calculable,2011-01,Maintenir et suivre la saisonnalité,3.0195454545454545,0.0
21873,IF YOU CAN'T STAND THE HEAT MUG,Kitchen & Tableware,760.0,787.03,116,62,1.6102586206896552,91.0,100.07000000000001,0.11973684210526316,0.010856139581017261,1649,92.48402243005219,B,498.92,288.11,-42.25326705684278,Poids mort,,Non calculable,2010-12,Maintenir et suivre la saisonnalité,1.6102586206896552,0.0
84006,MAGIC TREE -PAPER FLOWERS,Stationery,844.5,786.2249999999999,105,46,1.0551428571428572,1.0,0.85,0.0011841326228537595,0.010845035566732265,1650,92.49486746561891,B,319.14,467.085,46.3573980071442,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,1.0551428571428572,0.0
22719,GUMBALL MONOCHROME COAT RACK,Other,516.5,786.01,109,25,2.0745454545454542,10.0,11.17,0.01936108422071636,0.010842069898320747,1651,92.50570953551723,B,786.01,0.0,-100.0,Poids mort,,Non calculable,2011-03,Maintenir et suivre la saisonnalité,2.0745454545454542,0.0
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,Home Decor,449.5,785.235,84,66,2.427241379310345,193.0,232.25,0.42936596218020023,0.010831379698232708,1652,92.51654091521547,B,310.74,474.495,52.69839737401042,Dilemme,,Non calculable,2011-10,Vérifier qualité / description avant promotion,2.427241379310345,0.0
85159A,"BLACK TEA,COFFEE,SUGAR JARS",Kitchen & Tableware,453.0,783.3499999999999,47,38,1.9734042553191489,40.0,82.39999999999999,0.08830022075055188,0.010805378372857288,1653,92.52734629358832,B,486.95,296.4,-39.131327651709626,Poids mort,,Non calculable,2011-01,Maintenir et suivre la saisonnalité,1.9734042553191489,0.0
21125,SET 6 FOOTBALL CELEBRATION CANDLES,Home Decor,618.0,782.23,103,59,1.3202884615384616,2.0,2.5,0.003236245954692557,0.010789929309504252,1654,92.53813622289783,B,314.89,467.34,48.413731779351515,Dilemme,,Non calculable,2011-10,Tester visibilité ou promotion courte,1.3202884615384616,0.0
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,Home Decor,276.0,782.2,81,59,3.785238095238095,6.0,25.5,0.021739130434782608,0.010789515495307296,1655,92.54892573839314,B,318.29,463.90999999999997,45.75073046592728,Dilemme,,Non calculable,2011-10,Tester visibilité ou promotion courte,3.785238095238095,0.0
22132,RED LOVE HEART SHAPE CUP,Home Decor,832.5,781.905,154,60,1.2053896103896105,12.0,10.2,0.014414414414414415,0.01078544632237056,1656,92.55971118471552,B,486.325,295.58,-39.221713874466666,Poids mort,,Non calculable,2011-01,Maintenir et suivre la saisonnalité,1.2053896103896105,0.0
22705,WRAP GREEN PEARS ,Stationery,1861.5,781.83,77,61,0.41999999999999993,25.0,10.5,0.013430029546065002,0.01078441178687817,1657,92.5704955965024,B,307.44,474.39,54.30327868852459,Dilemme,,Non calculable,2011-06,Tester visibilité ou promotion courte,0.41999999999999993,0.0
22338,STAR DECORATION PAINTED ZINC ,Home Decor,2329.5,780.905,180,94,0.44655913978494627,21.0,12.27,0.00901481004507405,0.01077165251580535,1658,92.58126724901821,B,101.72999999999999,679.175,567.6250860119925,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,0.44655913978494627,0.0
22536,MAGIC DRAWING SLATE PURDEY,Other,1900.0,777.365,156,109,0.44031847133757956,120.0,43.2,0.06315789473684211,0.010722822440564507,1659,92.59199007145878,B,367.38,409.985,11.596984049213352,Dilemme,,Non calculable,2010-12,Tester visibilité ou promotion courte,0.44031847133757956,0.0
16237,SLEEPING CAT ERASERS,Other,3408.5,776.5799999999999,290,109,0.29846938775510207,60.0,12.6,0.01760305119554056,0.010711994302410814,1660,92.60270206576119,B,362.31,414.27,14.341309927962238,Dilemme,,Non calculable,2011-11,Tester visibilité ou promotion courte,0.29846938775510207,0.0
21069,VINTAGE BILLBOARD TEA MUG,Kitchen & Tableware,558.0,776.0600000000001,86,35,1.7434883720930232,701.0,743.0600000000001,1.2562724014336917,0.010704821522996908,1661,92.61340688728417,B,677.01,99.05,-85.36949232655353,Poids mort,,Non calculable,2011-01,Vérifier qualité / description avant promotion,1.7434883720930232,0.0
84509a,SET OF 4 ENGLISH ROSE PLACEMATS,Other,104.0,775.84,68,0,7.46,0.0,0.0,0.0,0.010701786885552561,1662,92.62410867416972,B,335.7,440.14,31.11111111111111,Dilemme,,Non calculable,2011-06,Tester visibilité ou promotion courte,7.46,0.0
21986,PACK OF 12 PINK POLKADOT TISSUES,Bags & Packaging,2322.5,775.6899999999999,189,118,0.4273298429319371,0.0,0.0,0.0,0.010699717814567779,1663,92.63480839198431,B,341.56999999999994,434.11999999999995,27.095470913721943,Dilemme,,Non calculable,2011-08,Tester visibilité ou promotion courte,0.4273298429319371,0.0
85103,SILVER T-LIGHT SETTING,Other,126.0,774.74,28,6,6.4278571428571425,37.0,220.15,0.29365079365079366,0.01068661369833083,1664,92.64549500568263,B,435.59000000000003,339.15000000000003,-22.140085860556944,Poids mort,,Non calculable,2011-07,Vérifier qualité / description avant promotion,6.4278571428571425,0.0
84279B,CHERRY BLOSSOM DECORATIVE FLASK,Other,192.0,774.7,69,48,4.5343478260869565,7.0,26.25,0.036458333333333336,0.010686061946068222,1665,92.65618106762871,B,733.45,41.25,-94.375894744018,Poids mort,,Non calculable,2011-04,Maintenir et suivre la saisonnalité,4.5343478260869565,0.0
